-200000.00000	-320000.00000	1000.0000000
-150000.00000	-320000.00000	2000.0000000
-100000.00000	-320000.00000	1000.0000000
-50000.000000	-320000.00000	0.0000000000
0.0000000000	-320000.00000	-1000.0000000
50000.000000	-320000.00000	-3000.0000000
100000.00000	-320000.00000	-4000.0000000
150000.00000	-320000.00000	-5000.0000000
200000.00000	-320000.00000	-6000.0000000
-200000.00000	-110000.00000	2000.0000000
-150000.00000	-110000.00000	5000.0000000
-100000.00000	-110000.00000	2000.0000000
-50000.000000	-110000.00000	0.0000000000
0.0000000000	-110000.00000	-1000.0000000
50000.000000	-110000.00000	-3000.0000000
100000.00000	-110000.00000	-4000.0000000
150000.00000	-110000.00000	-5000.0000000
200000.00000	-110000.00000	-6000.0000000
-200000.00000	110000.00000	1000.0000000
-150000.00000	110000.00000	2000.0000000
-100000.00000	110000.00000	1000.0000000
-50000.000000	110000.00000	0.0000000000
0.0000000000	110000.00000	-1000.0000000
50000.000000	110000.00000	-3000.0000000
100000.00000	110000.00000	-4000.0000000
150000.00000	110000.00000	-5000.0000000
200000.00000	110000.00000	-6000.0000000
-200000.00000	320000.00000	1000.0000000
-150000.00000	320000.00000	2000.0000000
-100000.00000	320000.00000	1000.0000000
-50000.000000	320000.00000	0.0000000000
0.0000000000	320000.00000	-1000.0000000
50000.000000	320000.00000	-3000.0000000
100000.00000	320000.00000	-4000.0000000
150000.00000	320000.00000	-5000.0000000
200000.00000	320000.00000	-6000.0000000
