-158363.49995	-320000.00000	-80000.000000
-117908.46930	-150319.13217	-80000.000000
-105810.54254	23.046240000	-80000.000000
-130815.68897	149415.44681	-80000.000000
-151349.45888	320000.00000	-80000.000000
-125972.41361	-320000.00000	-60000.000000
-84087.240337	-148397.02226	-60000.000000
-73054.343245	232.36802000	-60000.000000
-98027.310940	150969.51287	-60000.000000
-118727.49631	320000.00000	-60000.000000
-88549.175202	-320000.00000	-40000.000000
-46414.735266	-152122.29993	-40000.000000
-34853.991730	-1331.9206130	-40000.000000
-59834.025467	150060.86206	-40000.000000
-81006.071399	320000.00000	-40000.000000
-36204.490870	-320000.00000	-20000.000000
8199.2467058	-151709.97111	-20000.000000
18146.082654	-1571.7179170	-20000.000000
-6578.8092800	150748.49894	-20000.000000
-28188.208958	320000.00000	-20000.000000
34030.592403	-320000.00000	5000.0000000000
85984.266343	-150749.82942	5000.0000000000
154341.36394	740.47119400	5000.0000000000
149520.66911	150000.68663	5000.0000000000
76062.567758	320000.00000	5000.0000000000
